ID,rodata,data,hora,mandante,visitante,mandante_Placar,visitante_Placar,ELO_Rating_mandante,ELO_Rating_visitante,Chutes_mandante,Chutes_visitante,Chutes_no_alvo_mandante,Chutes_no_alvo_visitante,Posse_mandante,Posse_visitante,Passes_mandante,Passes_visitante,Precisão_passes_mandante,Precisão_passes_visitante,Faltas_mandante,Faltas_visitante,Cartão_amarelo_mandante,Cartão_amarelo_visitante,Cartão_vermelho_mandante,Cartão_vermelho_visitante,Impedimentos_mandante,Impedimentos_visitante,Escanteios_mandante,Escanteios_visitante,Vencedor
5892,15,19/07/2017,21:45,Flamengo,Palmeiras,2,2,"1086,93","1120,35",18,7,6,5,62%,38%,451,286,80%,80%,16,23,2,9,0,0,4,0,10,2,Empate
5893,15,20/07/2017,19:29,Fluminense,Cruzeiro,1,1,"1016,33","1082,68",17,15,6,6,48%,52%,409,438,80%,80%,21,18,3,3,0,0,0,3,8,4,Empate
5894,15,20/07/2017,20:03,Sport,Atletico-GO,4,0,"1015,09","964,75",8,14,5,3,51%,49%,317,295,80%,80%,22,34,2,1,0,0,4,2,4,9,Sport
5895,15,20/07/2017,21:00,Athletico-PR,Botafogo-RJ,0,0,"1052,81","1050,39",13,9,3,1,60%,40%,531,353,80%,80%,16,21,3,4,0,1,4,1,3,4,Empate
5896,16,22/07/2017,15:59,Vitoria,Chapecoense,1,2,"1005,5","1071,46",10,14,4,7,68%,32%,493,239,80%,80%,13,19,2,5,0,0,6,1,6,4,Chapecoense
5897,16,22/07/2017,19:00,Flamengo,Coritiba,2,1,"1086,93","999,95",19,9,6,3,51%,49%,418,423,80%,80%,20,24,1,6,0,0,1,1,6,1,Flamengo
5898,16,23/07/2017,11:00,Santos,Bahia,3,0,"1124,86","1026,45",11,19,5,5,51%,49%,460,440,80%,80%,10,19,1,1,0,0,1,2,4,7,Santos
5899,16,23/07/2017,16:00,Avai,Cruzeiro,1,0,"1007,25","1082,68",5,26,2,9,28%,72%,246,638,80%,80%,20,10,2,0,0,0,2,2,4,8,Avai
5901,16,23/07/2017,16:00,Fluminense,Corinthians,0,1,"1016,33","1120,13",19,12,5,1,55%,45%,510,412,80%,80%,15,13,2,2,0,0,4,3,6,6,Corinthians
5900,16,23/07/2017,16:01,Sport,Palmeiras,0,2,"1015,09","1120,35",12,7,1,4,63%,37%,464,290,80%,80%,21,31,3,4,0,0,2,1,6,3,Palmeiras
5903,16,23/07/2017,18:58,Atletico-GO,Botafogo-RJ,1,1,"964,75","1050,39",27,12,5,4,52%,48%,411,407,80%,80%,12,20,1,4,0,0,1,0,4,4,Empate
5902,16,23/07/2017,19:00,Athletico-PR,Ponte Preta,0,2,"1052,81","976,96",20,4,8,2,71%,29%,614,265,80%,80%,25,19,2,2,0,0,2,1,12,0,Ponte Preta
5904,16,23/07/2017,19:00,Atletico-MG,Vasco,1,2,"1097,2","1073,32",13,11,3,4,58%,42%,461,341,80%,80%,24,16,5,3,0,0,1,1,7,5,Vasco
5905,16,24/07/2017,20:00,Sao Paulo,Gremio,1,1,"1064,91","1075,02",6,10,2,5,55%,45%,507,408,80%,80%,17,14,1,3,0,0,0,1,5,8,Empate
5906,17,29/07/2017,16:01,Botafogo-RJ,Sao Paulo,3,4,"1050,39","1064,91",8,24,4,8,35%,65%,314,578,80%,80%,9,11,0,1,0,0,1,0,1,6,Sao Paulo
5907,17,29/07/2017,18:59,Palmeiras,Avai,2,0,"1120,35","1007,25",15,9,3,1,71%,29%,661,262,80%,80%,19,18,1,2,0,1,1,1,8,5,Palmeiras
5908,17,30/07/2017,11:01,Chapecoense,Atletico-GO,1,2,"1071,46","964,75",16,13,7,2,49%,51%,366,367,80%,80%,21,19,1,1,0,0,0,3,5,6,Atletico-GO
5909,17,30/07/2017,16:01,Coritiba,Atletico-MG,0,2,"999,95","1097,2",12,9,1,6,52%,48%,336,327,80%,80%,18,25,4,4,0,0,3,2,2,5,Atletico-MG
5910,17,30/07/2017,16:01,Bahia,Sport,1,3,"1026,45","1015,09",16,15,7,9,57%,43%,492,383,80%,80%,18,24,2,6,0,0,1,1,2,3,Sport
5911,17,30/07/2017,16:04,Corinthians,Flamengo,1,1,"1120,13","1086,93",9,16,3,2,40%,60%,388,549,80%,80%,9,16,0,1,0,0,1,1,2,11,Empate
5912,17,30/07/2017,19:00,Gremio,Santos,1,1,"1075,02","1124,86",23,4,9,1,59%,41%,601,434,80%,80%,14,17,3,5,1,0,3,0,3,4,Empate
5913,17,30/07/2017,19:00,Cruzeiro,Vitoria,0,0,"1082,68","1005,5",13,9,6,3,63%,37%,514,306,80%,80%,15,23,4,4,0,0,2,1,3,2,Empate
5914,17,31/07/2017,19:59,Vasco,Athletico-PR,0,1,"1073,32","1052,81",18,7,5,3,57%,43%,450,365,80%,80%,13,20,3,3,0,0,1,1,6,3,Athletico-PR
5917,18,02/08/2017,19:30,Chapecoense,Bahia,1,1,"1071,46","1026,45",7,12,4,3,48%,52%,328,344,80%,80%,26,17,5,3,0,0,0,4,3,5,Empate
5916,18,02/08/2017,19:35,Sport,Fluminense,2,2,"1015,09","1016,33",26,10,7,4,70%,30%,503,232,80%,80%,14,18,5,4,0,1,0,2,15,3,Empate
5918,18,02/08/2017,20:59,Atletico-MG,Corinthians,0,2,"1097,2","1120,13",16,12,4,4,58%,42%,543,415,80%,80%,19,12,3,1,0,0,6,6,10,4,Corinthians
5919,18,02/08/2017,20:59,Vitoria,Ponte Preta,3,1,"1005,5","976,96",15,12,4,5,41%,59%,355,504,80%,80%,20,7,3,1,0,0,0,2,7,4,Vitoria
5921,18,02/08/2017,21:45,Atletico-GO,Gremio,0,1,"964,75","1075,02",13,10,1,4,49%,51%,451,472,80%,80%,20,21,4,2,0,0,0,1,3,3,Gremio
5922,18,02/08/2017,21:46,Botafogo-RJ,Palmeiras,1,2,"1050,39","1120,35",12,15,3,3,55%,45%,407,342,80%,80%,22,14,5,2,0,0,1,0,8,6,Palmeiras
5920,18,02/08/2017,21:49,Santos,Flamengo,3,2,"1124,86","1086,93",14,13,5,6,46%,54%,402,480,80%,80%,18,15,2,2,1,1,1,1,10,8,Santos
5923,18,03/08/2017,19:30,Athletico-PR,Avai,5,0,"1052,81","1007,25",18,9,6,1,62%,38%,603,355,80%,80%,9,18,1,2,0,0,1,1,3,6,Athletico-PR
5924,18,03/08/2017,19:30,Sao Paulo,Coritiba,1,2,"1064,91","999,95",26,7,10,4,67%,33%,531,271,80%,80%,18,15,4,5,0,0,2,1,10,2,Coritiba
5925,18,03/08/2017,20:00,Vasco,Cruzeiro,0,3,"1073,32","1082,68",11,13,1,6,49%,51%,460,487,80%,80%,12,18,4,1,0,0,1,4,6,4,Cruzeiro
5926,19,05/08/2017,19:02,Corinthians,Sport,3,1,"1120,13","1015,09",10,12,4,7,44%,56%,454,569,80%,80%,2,10,1,2,0,0,1,4,3,5,Corinthians
5927,19,05/08/2017,19:02,Fluminense,Atletico-GO,3,1,"1016,33","964,75",10,13,6,3,52%,48%,453,419,80%,80%,13,12,1,3,0,0,1,2,3,7,Fluminense
5928,19,06/08/2017,11:01,Flamengo,Vitoria,0,2,"1086,93","1005,5",14,10,6,6,65%,35%,497,286,80%,80%,15,21,4,2,0,0,4,1,5,0,Vitoria
5929,19,06/08/2017,15:59,Cruzeiro,Botafogo-RJ,0,0,"1082,68","1050,39",22,7,4,1,62%,38%,521,335,80%,80%,16,15,3,3,0,0,3,1,7,1,Empate
5930,19,06/08/2017,15:59,Gremio,Atletico-MG,2,0,"1075,02","1097,2",7,10,4,4,63%,37%,668,389,80%,80%,18,13,3,1,0,0,2,1,0,8,Gremio
5933,19,06/08/2017,15:59,Bahia,Sao Paulo,2,1,"1026,45","1064,91",11,11,5,4,32%,68%,271,567,80%,80%,20,12,4,2,0,0,5,0,2,8,Bahia
5932,19,06/08/2017,16:00,Palmeiras,Athletico-PR,0,1,"1120,35","1052,81",19,7,3,5,66%,34%,635,338,80%,80%,10,22,1,3,0,0,1,4,7,3,Athletico-PR
5931,19,06/08/2017,16:02,Coritiba,Chapecoense,2,0,"999,95","1071,46",8,9,3,2,49%,51%,408,419,80%,80%,13,21,0,0,0,0,0,1,3,6,Coritiba
5934,19,06/08/2017,19:00,Avai,Santos,0,0,"1007,25","1124,86",12,13,3,3,38%,62%,324,544,80%,80%,22,16,3,1,0,0,1,0,4,8,Empate
5935,19,06/08/2017,19:01,Ponte Preta,Vasco,0,0,"976,96","1073,32",13,6,3,0,49%,51%,377,399,80%,80%,17,16,1,4,0,0,2,0,7,2,Empate
5915,17,09/08/2017,20:02,Ponte Preta,Fluminense,0,0,"976,96","1016,33",15,9,3,3,46%,54%,329,414,80%,80%,14,12,1,1,0,0,2,4,12,5,Empate
5936,20,12/08/2017,15:59,Atletico-GO,Coritiba,1,0,"964,75","999,95",9,10,2,3,51%,49%,331,339,80%,80%,27,20,2,3,0,0,1,0,6,5,Atletico-GO
5937,20,12/08/2017,19:00,Vitoria,Avai,0,1,"1005,5","1007,25",20,8,6,1,60%,40%,424,298,80%,80%,14,11,1,3,0,0,0,2,7,4,Avai
5938,20,13/08/2017,11:00,Sao Paulo,Cruzeiro,3,2,"1064,91","1082,68",9,19,4,4,42%,58%,333,432,80%,80%,19,18,4,3,1,2,0,0,4,7,Sao Paulo
5939,20,13/08/2017,16:00,Sport,Ponte Preta,0,0,"1015,09","976,96",9,9,2,5,70%,30%,681,296,80%,80%,14,10,1,1,0,0,2,1,8,1,Empate
5940,20,13/08/2017,16:01,Atletico-MG,Flamengo,2,0,"1097,2","1086,93",20,9,6,1,53%,47%,465,417,80%,80%,22,17,4,1,0,1,1,1,7,5,Atletico-MG
5941,20,13/08/2017,16:02,Vasco,Palmeiras,1,1,"1073,32","1120,35",12,7,2,3,41%,59%,354,530,80%,80%,17,13,1,2,0,0,3,4,9,5,Empate
5943,20,13/08/2017,18:59,Botafogo-RJ,Gremio,1,0,"1050,39","1075,02",13,14,7,5,37%,63%,326,541,80%,80%,18,15,3,1,0,0,0,0,4,8,Botafogo-RJ
5942,20,13/08/2017,19:01,Athletico-PR,Bahia,4,1,"1052,81","1026,45",19,11,9,3,57%,43%,455,344,80%,80%,13,15,2,4,0,0,4,0,8,5,Athletico-PR
5944,20,14/08/2017,20:01,Santos,Fluminense,0,0,"1124,86","1016,33",15,7,3,2,53%,47%,522,480,80%,80%,7,10,2,2,0,0,2,2,5,4,Empate
5946,21,19/08/2017,16:01,Corinthians,Vitoria,0,1,"1120,13","1005,5",16,5,4,3,73%,27%,737,290,80%,80%,9,21,1,2,0,0,5,2,9,1,Vitoria
5947,21,19/08/2017,19:00,Flamengo,Atletico-GO,2,0,"1086,93","964,75",17,13,6,3,60%,40%,515,347,80%,80%,12,13,2,3,0,0,7,1,6,3,Flamengo
5948,21,20/08/2017,11:00,Gremio,Athletico-PR,0,0,"1075,02","1052,81",7,14,1,3,53%,47%,507,458,80%,80%,11,26,2,2,0,0,2,0,2,2,Empate
5951,21,20/08/2017,15:59,Cruzeiro,Sport,2,0,"1082,68","1015,09",11,9,5,0,44%,56%,432,526,80%,80%,11,12,1,0,0,0,6,0,5,3,Cruzeiro
5952,21,20/08/2017,15:59,Ponte Preta,Botafogo-RJ,2,1,"976,96","1050,39",12,14,6,1,51%,49%,393,397,80%,80%,18,18,4,4,0,0,1,0,7,3,Ponte Preta
5949,21,20/08/2017,16:01,Avai,Sao Paulo,1,1,"1007,25","1064,91",12,15,3,7,37%,63%,309,522,80%,80%,17,16,1,3,0,0,0,1,5,9,Empate
5950,21,20/08/2017,16:02,Bahia,Vasco,3,0,"1026,45","1073,32",11,9,5,0,44%,56%,402,473,80%,80%,18,18,0,4,0,0,2,0,3,6,Bahia
5954,21,20/08/2017,19:00,Palmeiras,Chapecoense,0,2,"1120,35","1071,46",13,13,3,5,71%,29%,572,247,80%,80%,11,24,1,4,0,0,0,0,14,3,Chapecoense
5953,21,20/08/2017,19:02,Coritiba,Santos,0,0,"999,95","1124,86",12,20,4,2,44%,56%,325,428,80%,80%,13,7,3,1,0,0,2,1,8,5,Empate
5945,20,23/08/2017,19:32,Chapecoense,Corinthians,0,1,"1071,46","1120,13",13,7,4,2,34%,66%,292,567,80%,80%,13,7,1,4,0,0,0,2,1,3,Corinthians
5956,22,26/08/2017,16:01,Fluminense,Vasco,0,1,"1016,33","1073,32",8,20,1,4,57%,43%,490,386,80%,80%,14,12,2,4,0,0,1,1,2,1,Vasco
5957,22,26/08/2017,19:00,Corinthians,Atletico-GO,0,1,"1120,13","964,75",31,8,7,3,68%,32%,591,290,80%,80%,15,17,1,5,0,0,0,3,11,4,Atletico-GO
5959,22,27/08/2017,15:59,Palmeiras,Sao Paulo,4,2,"1120,35","1064,91",25,10,8,3,58%,42%,484,364,80%,80%,12,8,1,2,0,0,2,3,8,2,Palmeiras
5961,22,27/08/2017,16:00,Flamengo,Athletico-PR,2,0,"1086,93","1052,81",17,12,6,3,53%,47%,519,476,80%,80%,6,11,0,2,0,0,2,1,6,1,Flamengo
5958,22,27/08/2017,16:01,Ponte Preta,Atletico-MG,1,2,"976,96","1097,2",11,16,6,6,41%,59%,353,506,80%,80%,20,19,4,4,0,0,1,2,3,4,Atletico-MG
5960,22,27/08/2017,16:02,Bahia,Botafogo-RJ,1,2,"1026,45","1050,39",13,12,4,4,38%,62%,316,520,80%,80%,14,9,2,0,0,0,2,0,7,3,Botafogo-RJ
5962,22,27/08/2017,19:00,Cruzeiro,Santos,1,1,"1082,68","1124,86",18,9,5,3,55%,45%,466,402,80%,80%,13,18,0,2,0,0,1,1,7,5,Empate
5963,22,27/08/2017,19:02,Avai,Chapecoense,1,0,"1007,25","1071,46",9,13,2,3,41%,59%,322,446,80%,80%,18,22,4,5,0,0,6,0,1,7,Avai
5964,22,28/08/2017,20:00,Coritiba,Vitoria,0,1,"999,95","1005,5",9,15,6,5,67%,33%,482,245,80%,80%,18,22,2,2,2,1,2,5,7,3,Vitoria
5965,22,02/09/2017,16:01,Gremio,Sport,5,0,"1075,02","1015,09",14,5,7,2,52%,48%,541,501,80%,80%,8,21,1,5,0,0,2,2,3,2,Gremio
5966,23,09/09/2017,16:00,Atletico-MG,Palmeiras,1,1,"1097,2","1120,35",21,9,6,5,62%,38%,455,299,80%,80%,14,18,3,3,0,2,4,3,9,4,Empate
5967,23,09/09/2017,17:59,Vasco,Gremio,1,0,"1073,32","1075,02",8,14,2,3,36%,64%,368,628,80%,80%,18,11,3,0,0,0,0,3,0,8,Vasco
5968,23,09/09/2017,18:59,Sao Paulo,Ponte Preta,2,2,"1064,91","976,96",9,13,3,6,46%,54%,411,453,80%,80%,12,9,2,1,1,0,1,1,3,7,Empate
5971,23,10/09/2017,10:50,Sport,Avai,0,1,"1015,09","1007,25",27,11,3,5,74%,26%,630,243,80%,80%,13,17,4,5,0,0,2,3,9,3,Avai
5969,23,10/09/2017,11:02,Athletico-PR,Coritiba,1,1,"1052,81","999,95",17,4,6,1,64%,36%,504,284,80%,80%,16,15,1,3,0,1,1,2,6,2,Empate
5972,23,10/09/2017,16:00,Vitoria,Fluminense,2,2,"1005,5","1016,33",19,8,4,4,55%,45%,417,365,80%,80%,9,11,1,3,0,1,2,2,6,3,Empate
5970,23,10/09/2017,16:02,Santos,Corinthians,2,0,"1124,86","1120,13",14,14,8,4,44%,56%,364,463,80%,80%,9,17,3,5,0,0,3,3,5,5,Santos
5974,23,10/09/2017,18:59,Botafogo-RJ,Flamengo,2,0,"1050,39","1086,93",16,17,5,2,42%,58%,332,434,80%,80%,10,16,0,0,0,0,1,2,5,15,Botafogo-RJ
5973,23,10/09/2017,19:02,Chapecoense,Cruzeiro,1,2,"1071,46","1082,68",15,13,6,7,56%,44%,421,363,80%,80%,15,17,2,1,0,0,3,3,9,3,Cruzeiro
5975,23,11/09/2017,20:00,Atletico-GO,Bahia,1,1,"964,75","1026,45",10,11,3,4,43%,57%,355,462,80%,80%,16,11,1,2,0,0,4,3,5,8,Empate
5976,24,16/09/2017,18:59,Botafogo-RJ,Santos,2,0,"1050,39","1124,86",15,15,8,0,51%,49%,459,446,80%,80%,14,12,2,2,0,0,0,1,4,10,Botafogo-RJ
5977,24,16/09/2017,21:00,Ponte Preta,Atletico-GO,1,3,"976,96","964,75",14,17,4,8,55%,45%,477,405,80%,80%,22,20,2,2,0,0,1,2,6,3,Atletico-GO
5978,24,17/09/2017,11:01,Avai,Atletico-MG,1,1,"1007,25","1097,2",9,17,1,4,32%,68%,284,611,80%,80%,17,16,2,2,0,1,1,0,4,5,Empate
5979,24,17/09/2017,16:00,Gremio,Chapecoense,0,1,"1075,02","1071,46",17,8,4,5,77%,23%,686,195,80%,80%,6,19,1,5,0,0,8,0,9,6,Chapecoense
5982,24,17/09/2017,16:00,Vitoria,Sao Paulo,1,2,"1005,5","1064,91",14,17,5,7,44%,56%,345,457,80%,80%,21,16,3,2,0,0,3,1,3,8,Sao Paulo
5983,24,17/09/2017,16:00,Flamengo,Sport,2,0,"1086,93","1015,09",14,6,4,2,57%,43%,531,396,80%,80%,13,18,0,3,0,1,2,2,2,5,Flamengo
5980,24,17/09/2017,16:02,Corinthians,Vasco,1,0,"1120,13","1073,32",16,13,3,4,58%,42%,558,425,80%,80%,15,9,1,2,0,0,3,0,7,6,Corinthians
5981,24,17/09/2017,16:02,Athletico-PR,Fluminense,3,1,"1052,81","1016,33",16,10,8,2,54%,46%,475,423,80%,80%,15,13,3,3,0,0,7,4,5,3,Athletico-PR
5984,24,17/09/2017,19:00,Cruzeiro,Bahia,1,0,"1082,68","1026,45",11,13,5,5,51%,49%,376,371,80%,80%,12,19,5,1,1,0,0,0,12,10,Cruzeiro
5985,24,18/09/2017,20:01,Palmeiras,Coritiba,1,0,"1120,35","999,95",17,5,8,2,48%,52%,350,375,80%,80%,18,17,3,3,0,0,1,3,10,6,Palmeiras
5986,25,23/09/2017,18:59,Flamengo,Avai,1,1,"1086,93","1007,25",30,12,8,5,69%,31%,515,232,80%,80%,14,16,2,0,0,0,0,0,11,8,Empate
5987,25,23/09/2017,21:01,Santos,Athletico-PR,1,0,"1124,86","1052,81",21,17,6,5,44%,56%,484,595,80%,80%,7,14,1,1,0,0,1,1,4,6,Santos
5988,25,24/09/2017,11:00,Sao Paulo,Corinthians,1,1,"1064,91","1120,13",13,11,6,2,48%,52%,474,511,80%,80%,13,12,2,4,0,0,3,2,7,4,Empate
5991,25,24/09/2017,15:59,Atletico-GO,Cruzeiro,1,2,"964,75","1082,68",20,13,4,2,55%,45%,455,392,80%,80%,16,18,4,2,0,0,2,0,4,6,Cruzeiro
5990,25,24/09/2017,16:00,Coritiba,Botafogo-RJ,2,3,"999,95","1050,39",16,9,4,5,48%,52%,328,360,80%,80%,20,19,2,3,0,0,2,2,7,3,Botafogo-RJ
5992,25,24/09/2017,16:00,Fluminense,Palmeiras,0,1,"1016,33","1120,35",8,15,2,4,51%,49%,409,403,80%,80%,26,9,2,2,0,0,2,1,9,5,Palmeiras
5989,25,24/09/2017,16:01,Chapecoense,Ponte Preta,1,0,"1071,46","976,96",12,10,4,2,42%,58%,340,459,80%,80%,16,19,4,3,0,0,0,0,6,3,Chapecoense
5993,25,24/09/2017,19:00,Atletico-MG,Vitoria,1,3,"1097,2","1005,5",9,7,4,3,67%,33%,575,296,80%,80%,10,21,1,2,0,0,1,4,5,4,Vitoria
5994,25,24/09/2017,19:02,Bahia,Gremio,1,0,"1026,45","1075,02",15,14,6,4,41%,59%,349,493,80%,80%,18,17,4,5,0,0,1,1,3,4,Bahia
5995,25,25/09/2017,20:01,Sport,Vasco,1,1,"1015,09","1073,32",13,13,3,2,49%,51%,378,399,80%,80%,13,16,1,4,1,0,3,1,10,3,Empate
5996,26,30/09/2017,15:59,Vasco,Chapecoense,1,1,"1073,32","1071,46",22,13,8,5,65%,35%,566,300,80%,80%,15,22,3,0,0,0,1,2,3,4,Empate
5997,26,30/09/2017,16:00,Bahia,Coritiba,1,1,"1026,45","999,95",11,12,3,2,53%,47%,438,389,80%,80%,13,18,4,5,0,0,1,3,5,3,Empate
5998,26,30/09/2017,19:02,Palmeiras,Santos,0,1,"1120,35","1124,86",17,9,1,4,62%,38%,361,236,80%,80%,18,22,3,5,0,0,2,3,10,1,Santos
5999,26,01/10/2017,16:00,Cruzeiro,Corinthians,1,1,"1082,68","1120,13",11,10,3,5,42%,58%,425,574,80%,80%,15,14,3,4,0,0,2,3,5,5,Empate
6000,26,01/10/2017,16:00,Botafogo-RJ,Vitoria,2,3,"1050,39","1005,5",11,14,5,5,53%,47%,429,384,80%,80%,11,21,2,2,1,0,3,1,1,4,Vitoria
6002,26,01/10/2017,16:00,Gremio,Fluminense,1,0,"1075,02","1016,33",21,9,10,2,63%,37%,588,356,80%,80%,12,18,1,2,0,0,5,1,6,2,Gremio
6001,26,01/10/2017,16:01,Sao Paulo,Sport,1,0,"1064,91","1015,09",7,15,7,5,46%,54%,451,496,80%,80%,12,15,0,2,0,0,0,0,5,8,Sao Paulo
6003,26,01/10/2017,16:03,Avai,Atletico-GO,0,2,"1007,25","964,75",8,10,1,4,52%,48%,417,419,80%,80%,14,24,2,2,0,0,2,0,7,3,Atletico-GO
6004,26,01/10/2017,19:01,Athletico-PR,Atletico-MG,0,2,"1052,81","1097,2",18,6,5,3,63%,37%,569,337,80%,80%,17,16,1,4,0,0,1,1,13,6,Atletico-MG
6005,26,02/10/2017,19:59,Ponte Preta,Flamengo,1,0,"976,96","1086,93",7,12,3,1,31%,69%,241,518,80%,80%,23,17,5,3,1,0,0,2,2,4,Ponte Preta
6006,28,07/10/2017,16:00,Cruzeiro,Ponte Preta,2,1,"1082,68","976,96",17,6,6,4,68%,32%,615,305,80%,80%,8,12,5,0,0,1,3,1,9,3,Cruzeiro
6016,27,11/10/2017,19:30,Athletico-PR,Atletico-GO,2,2,"1052,81","964,75",16,9,6,3,62%,38%,605,365,80%,80%,15,17,3,2,0,0,2,1,5,4,Empate
6017,27,11/10/2017,19:30,Botafogo-RJ,Chapecoense,2,1,"1050,39","1071,46",12,6,2,3,65%,35%,577,328,80%,80%,12,20,1,3,0,0,6,1,4,3,Botafogo-RJ
6018,27,11/10/2017,21:00,Corinthians,Coritiba,3,1,"1120,13","999,95",16,11,5,4,58%,42%,539,389,80%,80%,8,16,1,3,0,0,1,4,10,6,Corinthians
6019,27,11/10/2017,21:45,Gremio,Cruzeiro,0,1,"1075,02","1082,68",12,13,3,4,56%,44%,589,479,80%,80%,15,13,0,0,0,0,2,1,7,2,Cruzeiro
6020,27,11/10/2017,21:45,Avai,Vasco,1,2,"1007,25","1073,32",19,11,5,6,61%,39%,491,329,80%,80%,23,28,5,2,1,1,4,0,9,2,Vasco
6021,27,11/10/2017,21:47,Atletico-MG,Sao Paulo,1,0,"1097,2","1064,91",25,9,7,2,46%,54%,391,448,80%,80%,16,12,1,3,0,0,1,0,9,10,Atletico-MG
6024,27,12/10/2017,17:00,Ponte Preta,Santos,1,1,"976,96","1124,86",8,14,1,5,40%,60%,301,449,80%,80%,20,11,2,2,1,0,1,2,4,10,Empate
6022,27,12/10/2017,17:01,Vitoria,Sport,1,2,"1005,5","1015,09",11,10,3,4,56%,44%,428,350,80%,80%,18,13,1,3,1,0,1,4,7,4,Sport
6023,27,12/10/2017,17:01,Flamengo,Fluminense,1,1,"1086,93","1016,33",13,13,4,4,61%,39%,413,274,80%,80%,17,16,2,4,0,0,2,1,10,4,Empate
6025,27,12/10/2017,21:02,Palmeiras,Bahia,2,2,"1120,35","1026,45",13,17,4,10,46%,54%,334,390,80%,80%,23,24,1,2,0,0,0,0,2,7,Empate
6007,28,14/10/2017,19:00,Vasco,Botafogo-RJ,1,0,"1073,32","1050,39",11,17,1,2,39%,61%,325,513,80%,80%,16,13,5,3,0,0,0,1,7,1,Vasco
6008,28,14/10/2017,21:01,Sao Paulo,Athletico-PR,2,1,"1064,91","1052,81",23,7,8,2,56%,44%,583,461,80%,80%,6,12,1,2,0,1,0,1,6,0,Sao Paulo
6010,28,15/10/2017,17:00,Atletico-GO,Palmeiras,1,3,"964,75","1120,35",14,15,4,9,42%,58%,436,615,80%,80%,18,13,1,1,1,0,2,1,2,3,Palmeiras
6011,28,15/10/2017,17:00,Fluminense,Avai,1,0,"1016,33","1007,25",19,6,4,2,51%,49%,486,463,80%,80%,18,12,2,2,0,0,1,2,6,6,Fluminense
6009,28,15/10/2017,17:01,Chapecoense,Flamengo,0,1,"1071,46","1086,93",15,16,4,5,42%,58%,296,423,80%,80%,23,17,2,2,0,0,1,5,7,2,Flamengo
6012,28,15/10/2017,17:02,Sport,Atletico-MG,1,1,"1015,09","1097,2",20,12,6,2,48%,52%,381,431,80%,80%,19,14,2,2,0,0,0,2,6,3,Empate
6013,28,15/10/2017,19:00,Coritiba,Gremio,0,1,"999,95","1075,02",13,6,4,1,55%,45%,437,352,80%,80%,14,16,4,3,0,0,1,4,2,11,Gremio
6014,28,15/10/2017,19:00,Bahia,Corinthians,2,0,"1026,45","1120,13",7,8,3,3,47%,53%,451,515,80%,80%,11,16,0,2,0,0,2,2,7,4,Bahia
6015,28,16/10/2017,20:01,Santos,Vitoria,2,2,"1124,86","1005,5",14,21,6,6,55%,45%,463,381,80%,80%,12,15,2,4,0,0,0,0,5,12,Empate
6027,29,18/10/2017,19:30,Coritiba,Cruzeiro,1,0,"999,95","1082,68",16,13,3,2,35%,65%,337,623,80%,80%,7,9,1,1,0,0,2,0,7,7,Coritiba
6026,29,18/10/2017,19:32,Atletico-GO,Vasco,0,1,"964,75","1073,32",10,10,4,4,47%,53%,429,483,80%,80%,23,10,2,2,1,0,0,1,7,5,Vasco
6028,29,18/10/2017,21:01,Atletico-MG,Chapecoense,2,3,"1097,2","1071,46",4,17,2,7,51%,49%,427,420,80%,80%,16,15,1,3,1,0,4,2,6,4,Chapecoense
6030,29,18/10/2017,21:45,Fluminense,Sao Paulo,3,1,"1016,33","1064,91",12,10,6,2,36%,64%,339,596,80%,80%,23,12,2,0,0,0,2,3,4,1,Fluminense
6031,29,18/10/2017,21:46,Corinthians,Gremio,0,0,"1120,13","1075,02",7,10,0,3,55%,45%,557,453,80%,80%,13,14,1,1,0,0,1,1,2,4,Empate
6029,29,18/10/2017,21:47,Avai,Botafogo-RJ,1,1,"1007,25","1050,39",17,10,6,2,41%,59%,338,503,80%,80%,20,22,2,4,0,0,1,0,8,4,Empate
6032,29,19/10/2017,20:01,Vitoria,Athletico-PR,2,3,"1005,5","1052,81",20,9,7,7,63%,37%,515,328,80%,80%,11,12,0,3,0,0,1,2,9,4,Athletico-PR
6033,29,19/10/2017,20:01,Palmeiras,Ponte Preta,2,0,"1120,35","976,96",14,8,7,0,64%,36%,513,283,80%,80%,14,18,0,4,0,0,1,5,10,4,Palmeiras
6034,29,19/10/2017,21:00,Flamengo,Bahia,4,1,"1086,93","1026,45",16,12,8,3,63%,37%,497,291,80%,80%,23,11,5,4,0,0,2,0,7,2,Flamengo
6035,29,19/10/2017,21:01,Sport,Santos,1,1,"1015,09","1124,86",29,8,8,3,54%,46%,408,389,80%,80%,17,23,1,5,0,0,3,2,11,1,Empate
6036,30,21/10/2017,17:00,Vasco,Coritiba,1,1,"1073,32","999,95",11,7,4,2,47%,53%,362,416,80%,80%,10,15,1,2,1,0,1,0,8,2,Empate
6039,30,22/10/2017,16:59,Gremio,Palmeiras,1,3,"1075,02","1120,35",6,12,2,5,49%,51%,472,482,80%,80%,17,19,2,1,0,0,4,0,2,4,Palmeiras
6037,30,22/10/2017,17:00,Santos,Atletico-GO,1,0,"1124,86","964,75",18,14,8,3,57%,43%,542,423,80%,80%,15,14,1,1,0,0,4,3,10,2,Santos
